id,type,prompt,answer1,answer2,answer3,answer4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：概率统计,"设二维随机变量$(X,Y)$在区域$D=\{(x,y):0<x<3,0<y<2\}$内均匀分布,$P(X+Y<2)=kP(X+Y<1)$,则$k=$____A.1B.2C.3D.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：概率统计,"设随机变量X与Y独立,它们的概率分布分别为:X~N(-2,-1),Y~N(1,2).则Z=2X-Y+8的分布为____A.Z~N(8, 7)B.Z~N(3, 6)C.Z~N(8, 5)D.Z~N(12, 9)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：概率统计,"设总体X的概率分布如下
\begin{tabular}{c|ccc}
\hline$X$&-1&0&1\\
\hline$P$&$\frac{1}{4}$&$\frac{1}{2}$&$\frac{1}{4}$\\
\hline
\end{tabular}
从总体中抽取$n$个简单随机样本，$N_1$表示$n$个样本中取到1的个数，$N_2$表示$n$个样本中取到0的个数，$N_3$表示，$n$个样本中取到1的个数，则$N_1$与$N_2$的相关系数为____A.-1B.$-\frac{\sqrt{3}}{3}$C.$\frac{\sqrt{3}}{3}$D.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：概率统计,设三事件$A，B，C$相互独立且$0<P(C)<1$，则下述事件中不独立的是:____A.$\overline{A \cup B}$ 与CB.$AC\overline{C}$C.$\overline{A-B}$ 与 $\bar{C}$D.$\overline{A B}$ 与 $\bar{C}$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：概率统计,"设随机变量$(X,Y)$服从二维正态分布,且$X$和$Y$不相关,$f_X(x),f_Y(y)$分别表示$X,Y$的概率密度函数,则在$X=x$的条件下,$Y$的条件概率密度函数$f_{Y\mid X}(y\mid x)$为:____A.$f_X(x) \cdot f_Y(y)$B.$f_Y(y)$C.$\frac{f_X(x)}{f_Y(y)}$D.$f_X(x)$",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：概率统计,"设$\left(X_1,X_2,\cdots,X_9\right)$为来自正态总体$X\sim N\left(\mu,\sigma^2\right)$($\sigma^2$未知)的样本,样本均值与方差分别为$\bar{x}=12,s^2=225$,则参数$\mu$的置信度为0.9的单侧置信下限为:(注:$t_{0.1}(8)=1.3968,t_{0.05}(8)=1.86$)____A.5.836B.5.016C.2.7D.6.23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：概率统计,调节一个装瓶机使其对每个瓶子的灌装量服从均值为$\mu$盎司，标准差为1.0盎司的正态分布。抽取若干个瓶子，测定灌装量，作为一个样本。样本容量至少是才能使得样本均值偏离总体均值不超过0.3盎司的概率达到$95\%$.____A.41B.42C.43D.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：概率统计,"设01分布总体X，并且P(X=1)=p,(X1,···,Xn)是来自总体的一个简单样本，$\bar{X}$是样本均值，则$P(var{(X)}=k/n)=$____A.pB.$C_np^k(1-p)^{n-k}$C.$p^k(1-p)^{n-k}$D.$C_n(1-p)^kp^{n-k}$",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：概率统计,对事件A，B，已知$P(A)=1$，则必有:____A.$A=\Omega$B.$B \subset A$.C.A与B独立D.P(B)<P(A),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：概率统计,某人射击，重复射击且每次命中的概率都为$P(0<P<1)$，则他第6次射击恰好是第3次命中的概率为____A.$10P3(1-P)3$B.$5P3(1-P)3$C.$10P2(1-P)3$D.$10P(1-P) 3$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：概率统计,"设$X_1，\ldots,X_{100}$是来自总体$N(\mu,4)$的简单随机样本.对以下原假设和备择假设$\mathrm{H}_0:\mu=0;\mathrm{H}_1:\mu>0$，若取拒绝域为$\left\{\left(x_1,\cdots,x_{100}\right):\bar{x}>0,4\right\}$,则当$\mu=1$时，此检验犯第二类错误的概率为(用标准正态分布函数$\Phi(\cdot)$表示)____A.$1-\Phi(2)$B.0.5C.$1-\Phi(3)$D.$1- \Phi(1)$",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：概率统计,"设$X_1,X_2,\ldots,X_n$为总体$X$的一个简单随机样本，$E(X)=\mu$，$DX=\sigma^2$，为使$\hat{\theta}=c\sum_{i=1}^{n-1}\left({X}_{i+1}-{X}_i\right)^2$为$\sigma^2$的无偏估计C应为____A.$\frac{1}{n}$B.$\frac{1}{n-1}$C.$\frac{1}{2(n-1)}$D.$\frac{1}{n-2}$",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：概率统计,"设事件A，B独立，事件C为“事件$A,\bar{B}$中至少有一个不发生"".若$P(A)=\frac{1}{2},P(B)=\frac{2}{3}$,则$P(C)=$____A.\frac{1}{6}B.\frac{2}{3}C.\frac{1}{2}D.\frac{5}{6}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：概率统计,"设$X_1,X_2,\cdots,X_n$是总体$X\sim N\left(\mu,\sigma^2\right)$的样本,其中$\mu,\sigma^2$均末知,记$\bar{X},S^2$分别为样本均值和样本方差。则检验假设$H_0:\sigma^2=\sigma_0^2,H_1:\sigma^2\neq\sigma_0^2$所用的检验统计量和它所服从的分布为:____A.$\frac{1}{\sigma_0^2} \sum_{i=1}^n\left(X_i-\bar{X}\right)^2 \sim \chi^2(n-1)$B.$\frac{\bar{X}-\mu}{\sigma_0 / \sqrt{n}} \sim N(0,1)$C.$\frac{1}{\sigma_0^2} \sum_{i=1}^n\left(X_i-\mu\right)^2 \sim \chi^2(n)$D.$\frac{n S^2}{\sigma_0^2} \sim \chi^2(n)$",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：概率统计,"设$\left(X_{1},X_{2},\cdots,X_{21}\right)$是来自正态总体$X\sim N(\mu,2)$的简单样本,$\bar{X},S^{2}$分别为样本均值与样本方差,下列选项中正确的为____A.$\bar{X} \sim N(\mu, 2)$B.$\frac 12\sum^{21}_{i=1}(X_i-\mu)^2 ~ \chi^2(21)$C.$\frac 12\sum^{21}_{i=1}(X_i-\mu)^2 ~ \chi^2(20)$D.$\frac{\bar{X}}{S / \sqrt{20}} \sim t(20)$",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：概率统计,"设某企业生产的一批元件,其某项指标$X$服从正态分布,即$X\sim N\left(\mu,\sigma^{2}\right)$,在正常情况下,该指标的均值不应超过100,标准差为2.1。现从该元件中随机抽取20件,测得该项指标的样本均值为$\bar{x}=110$,样本标准差为$s=2.3$。为检验该批元件是否正常,以下设计的统计假设更合理的为____A.检验方差时采用 $H_{0}: \sigma \leq 2.1, H_{1}: \sigma>2.1$B.检验方差时采用 $H_{0}: \mu \leq 100, H_{1}: \mu>100$C.检验方差时采用 $H_{0}: \sigma \geq 2.1, H_{1}: \sigma<2.1$D.检验方差时采用 $H_{0}: \mu \geq 100, H_{1}: \mu<100$",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：概率统计,"下面4个随机变量的分布中，期望值最大，方差最小的是____A.$X \sim N\left(5, \frac{1}{2}\right)$B.$Y \sim U(5 ， 7)$ ，即区间 $(5 ， 7)$ 上的均匀分布C.Z服从指数分布
$$
f(z)= \begin{cases}0, & z \leqslant 0, \\ \frac{1}{6} \mathrm{e}^{-\frac{1}{6} z}, &z>0 ;\end{cases}
$$D.T服从指数分布
$$
f(t)= \begin{cases}0, & t \leqslant 0, \\ \mathrm{e}^{-\sqrt{3} t},& t>0 .\end{cases}
$$",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：概率统计,随机变量$X$服从$\chi^2(50)$分布，则上侧分位数$\chi_{0.05}^2(50)$近似值为____A.1.645;B.50;C.66.45D.100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：概率统计,"设随机变量X的概率分布为$P\{X=k\}=a\frac{1+\mathrm{e}^{-1}}{k!},\mathrm{k}=0,1，2，\ldots$，则常数a=____A.\frac{1}{e-1}B.\frac{1}{e+1}C.\frac{e}{e-1}D.\frac{e}{e+1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：概率统计,"设$f(x)$为某随机变量X的概率密度函数，$f(1+x)=f(1-x)$，$\int_0^2f(x)dx=0.6$,则$\mathrm{P}\{\mathrm{X}<0\}=$____A.0.2B.0.3C.0,4D.0,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：概率统计,"已知二维随机变量$(X,Y)$的联合分布律为
\begin{tabular}{c|c|ccc}
\hline\multicolumn{2}{c|}{}&\multicolumn{3}{c}{$X$}\\
\cline{3-5}\multicolumn{2}{c|}{$p_{ij}$}&0&1&2\\
\hline\multirow{2}{*}{$Y$}&-1&$1/8$&$1/4$&$1/8$\\
&0&$3/8$&0&$1/8$\\
\hline
\end{tabular}
P(XY=0)=____A.$5 / 8$B.$1 / 2$C.$3 / 8$D.$1/4$",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：概率统计,设$P(A\mid B)=P(B\mid A)=\frac{1}{4}，P(\bar{A})=\frac{2}{3}$，则____A.事件A，B独立且 $P(A+B)=\frac{7}{12}$B.事件A，B独立且 $P(A+B)=\frac{5}{12}$C.事件A，B不独立且 $P(A+B)=\frac{7}{12}$D.事件A，B不独立且 $P(A+B)=\frac{5}{12}$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：概率统计,"设随机变量$X_1，X_2，\ldots,X_n(n>1)$独立同分布，且其方差$\sigma^2>0$，令$Y=\frac{1}{n}\sum_{i=1}^nX_i$，则____A.$\operatorname{cov}\left(X_1, Y\right)=\frac{\sigma^2}{n}$B.$cov\left(X_1, Y\right)=\sigma^2$C.$D\left(X_1+Y\right)=\frac{n+2}{n} \sigma^2$D.$D\left(X_1-Y\right)=\frac{n-1}{n} \sigma^2$",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：概率统计,"设$\left(X_1,X_2,\ldots,X_{10}\right)$和$\left(Y_1,Y_2,\ldots,Y_{20}\right)$为分别来自两个总体$N\left(-3,5^2\right)$及$N\left(2,3^2\right)$的样本,且相互独立。$S_1^2=\frac{1}{9}\sum_{i=1}^{10}\left(X_i-\bar{X}\right)^2,S_2^2=\frac{1}{19}\sum_{i=1}^{20}\left(Y_i-\bar{Y}\right)^2$分别为两个样本的方差,则服从$F(9,19)$分布的统计量是____A.$\frac{9 S_1^2}{25 S_2^2}$;B.$\frac{25 s_1^2}{9 s_2^2}$;C.$\frac{3 s_1^2}{5 s_2^2}$D.$\frac{5 s_1^2}{3 s_2^2}$.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：概率统计,"设二维随机变且$(X，Y)$的联合密度函数为
$$
f(x,y)=\left\{\begin{array}{cc}
kx\mathrm{e}^{-x(2y+3)},&x>0,y>0,\\
0,&\text{其他,}
\end{array}\right.
$$
则$k$值为____A.2B.4C.6D.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：概率统计,"设二维离散型随机变量$(X,Y)$的联合分布律为

\begin{tabular}{|c|c|c|c|c|}
\hline&&\multicolumn{3}{|c|}{$X$}\\
\hline\multicolumn{2}{|c|}{$p_{tj}$}&-1&0&1\\
\hline\multirow{2}{*}{$Y$}&-1&$1/8$&$1/2$&$1/8$\\
&0&$1/8$&0&$1/8$\\
\hline
\end{tabular}
(i)E(X)=E(Y)(ii)E(XY)=0(iii)X,Y不相关(iv)X,Y独立(v)cov(X,Y)=0
上述结论正确的个数有____A.3个B.4个C.5个D.2个",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,设有一个连通平面图G，共有7个结点，12条边，则G的面的个数为____A.6B.7C.8D.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,集合A1，A2，…，An是集合C的n个子集，n≥2，已知C中的任意一元素都恰好在两个不同的子集中出现一次，即任意两个不同的子集Ai，Aj有|Ai∩Aj|=1，则|C|=____。A.nB.n-1C.2nD.n+1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,设a：小华，P(x)：x是教授，f(x)：x的父亲，则语句“小华的父亲是教授”可符号化为____A.P(f(a))B.P(a)∧f(a)C.f(P(a))D.P(a)∨f(a),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,设f：B→C，g：A→B。若f·g是满射的，则下面命题为真的是____。A.f是满射的B.f是单射的C.f是双射的D.g是满射的,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,任意一个具有2个或2个以上元的半群____A.可能不是群B.一定不是群C.一定是群D.是交换群,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,设$\mathcal{R}$是集合$\mathcal{A}$上反自反、对称、传递的二元关系，且$\mid A\mid\geq2$。定义二元关系$\overline{R}=A\times A-R$，则对于关系$\overline{\mathcal{R}}$，错误的是_____A.$\overline{\mathcal{R}}$是自反的B.$\overline{\mathcal{R}}$是对称的C.$\overline{\mathcal{R}}$不是反对称的D.$\overline{\mathcal{R}}$是传递的,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,设G=〈V，E〉是无向图，若每个顶点的度数至少为2，则G包含____条初级回路。A.1B.2C.3D.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,一个无向图共有6个顶点，其中5个顶点的度数分别为1，2，2，3，4，则第六个顶点的度数不可能是下列哪项？____A.4B.2C.1D.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,下面说法错误的是____A.结点数大于 2 的简单图 $G$ 中一定存在度相同的结点B.同构的图存在同构的导出子图C.简单图 $G$ 中，若$m\geq\frac{1}{2}(n-1)(n-2)$， 则$G$不存在孤立点D.连通无向图的每一对不同的顶点 之间都存在简单道路,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,下列命题公式为永假式的是____A.﹁(P→Q)B.﹁(P→Q)∧QC.(P→Q)∨QD.﹁P∧(P→Q),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,下面表述不正确的是哪项？____A.全称量词和存在量词不可以随便交换位置。B.如果公式A没有自由变元，则称公式A为闭公式C.命题的真值可以不唯一D.谓词是用来刻画个体具有的性质或关系的。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,下列语句中是真命题的是____A.这个语句是假的B.严禁吸烟C.如果1+2=3，那么雪是黑的D.如果1+2=5，那么雪是黑的,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,A，B，C为任意命题公式，当下列哪项成立，有$A\Leftrightarrow B$____A.$C\to A\Leftrightarrow C\to B$B.$A\lor C\Leftrightarrow B\lor C$C.$A\land C\Leftrightarrow B\land C$D.$\neg A\Leftrightarrow \neg B$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,设N为自然数集合，Z为整数集合，Q为有理数集合，R为实数集合，为全体奇数集合，[0，1)和(0，1)为两个区间，下列关系中为假的是____。A.(0，1)≈QB.Z≤RC.Q≈ND.[0，1]≈R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,下列公式中____不是永真公式A.$(\alpha\rightarrow\beta)\rightarrow(\neg\beta\rightarrow\neg\alpha)$B.$(\neg\alpha\rightarrow\beta)\rightarrow(\neg\beta\rightarrow\alpha)$C.$(\neg\alpha\rightarrow\neg\beta)\rightarrow(\beta\rightarrow\alpha)$D.$(\alpha\rightarrow\beta)\rightarrow(\neg\alpha\rightarrow\neg\beta)$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,$f$，$g$是函数.若$g$不是单射的，则____A.$f\circ g$不是单射的B.$g\circ f$不是单射的C.A，B 都不对D.不一定,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,"设平面图$G$加上一个孤立结点，得到一个新图$G^{,}$，那么以下正确的是____A.$G^{*}\supset G^{,*}$B.$G^{*}\subset G^{,*}$C.$G^{*} = G^{,*}$D.以上都不对",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,在谓词逻辑中，令F(x)表示x是人，G(x)表示x呼吸，命题“没有不呼吸的人”的符号表示中____是正确的。A.仅ⅢB.Ⅰ和ⅡC.Ⅱ和ⅢD.Ⅰ、Ⅱ和Ⅲ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,${\mathcal{f}}\circ{\mathcal{g}}\circ{\mathcal{h}}$是双射，那么一定有____A.$\mathcal{f}$是单射，$\mathcal{h}$是满射；B.$\mathcal{g}$是满射，$\mathcal{h}$是单射；C.$\mathcal{f}$是满射，$\mathcal{h}$是单射；D.$\mathcal{f}$是单射，$\mathcal{g}$是单射。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,以下性质中，不正确的是____A.存在对称但不反对称的二元关系B.存在反对称但不对称的二元关系C.存在既对称又反对称的二元关系D.没有既不对称也不反对称的二元关系,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,"下面四个关系中____是拟序关系A.R中的“>”关系B.N- {0}中的整除关系C.N-{0}中的互素关系D.R={<x，y>|（x-y）被5整除，$x,y\in Z$}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,G是平面图，它的点、边、域数分别是：n、m、d，G*是其对偶图，它的点、边、域数分别是：n*、m*、d*，则G*满足____A.G*不唯一B.有K子图C.G* = GD.d = n*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,在整数集Z上，下列运算满足结合律的是____A.a*b=|a-b|B.a*b=ab+1C.a*b=2a+bD.a*b=a+b+1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,下列不是命题的是____A.乌鸦是黑色的B.歌声多么动听!C.2是素数D.雪是黑色的,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,前提﹁P∧Q，Q→R，﹁R的结论是____A.PB.QC.﹁RD.﹁P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,对自然数集合N，下列哪种运算是可结合的，运算定义为a，b∈N____A.a*b=a-bB.a*b=a+2bC.a*b=min(a，b)D.a*b=|a-b|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,T是结点数为n≥2的树，则T至少有____个叶结点。A.2B.3C.4D.无合适选项,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,设无向图G的邻接矩阵为$\begin{bmatrix}0&1&1&1&1\\1&0&1&0&0\\1&1&0&1&1\\1&0&1&0&1\\1&0&1&1&0\end{bmatrix}$则G的顶点数与边数分别为哪项？____A.4，10B.5，10C.4，8D.5，8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,下面说法错误的是____A.若简单图每个结点的度大于等于$\frac{\boldsymbol{n}}{2}$， 则$\textbf{G}$有$\textbf{H}$回路B.$K_{n}$的$\textbf{H}$回路含有$\dfrac{1}{2}n(n-1)$条边C.如果一个图$\textbf{G}$的子图是非平面图，则$\textbf{G}$一定是非平面图D.简单图$\textbf{G}$的任意结点$\mathbf{v}_{\mathbf{i}}$，$\mathbf{v}_{\mathbf{j}}$之间恒有$d(v_{i})+d(v_{j})\geq n$，则$\textbf{G}$存在$\textbf{H}$回路,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,"根据归结推理规则，子句${\mathsf{P}}\left(x\right)\:\lor\:{\mathsf{Q}}\left(a,\:x\right)$与${\mathsf P}\left(\mathbf{y}\right)\lor\neg{\mathsf Q}\left(\mathbf{y},\mathbf{b}\right)$的归结式是____A.$\mathsf{P}\left(\mathsf{a}\right)$B.$\mathsf{P}\left(\mathsf{b}\right)$C.$\mathsf{P}\left(\mathsf{a}\right)\ \lor\ \mathsf{P}\left(\mathsf{b}\right)$D.$\mathsf{P}\left(\mathbf{a}\right)\:\wedge\:\mathsf{P}\left(\mathbf{b}\right)$",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,设S={1，{1}，{1，2}}，则既是S的元素又是S的子集的为____A.φB.1C.{1}D.{1，2},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,下列命题不含联结词的（称为原子命题）是____A.“小明和小华是兄弟”。B.“他个子不高也不漂亮”。C.“小张或小王能解出这道题”。D.“小张可能去体育场也可能在家里电视屏幕上观看这场球赛”。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,"下列公式不成立的是____A.$(\forall x)P(x)\rightarrow q=(\exists x)(P(x)\rightarrow q)$B.$(\exists x)(P(x)\to Q(x))\:=(\forall x)P(x)\to(\exists x)Q(x)$C.$(\exists x)P(x)\rightarrow(\forall x)Q(x)\Rightarrow(\forall x)(P(x)\rightarrow Q(x))$D.$(\exists x)(\forall y)P(x,y)=(\forall y)(\exists x)P(x,y)$",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,设R是集合A={a，b，c，d)上的二元关系，R={＜a，d＞，＜d，a＞，＜a，c＞，＜c，a＞，＜b，d＞，＜d，b＞}，下面____命题为真，Ⅰ. R·R是对称的Ⅱ．R·R是自反的 Ⅲ．R·R不是传递的A.仅ⅠB.仅ⅡC.Ⅰ和ⅡD.全真,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,6阶11条边的连通的简单的非同构的非平面图的个数为____。A.3B.4C.5D.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,下列公式中是重言式____A.$\mathsf{P}\rightarrow(\mathsf{P}\wedge\mathsf{Q})$B.$(\neg\mathtt{Q}\wedge(\mathtt{P}\rightarrow\mathtt{Q})\rightarrow\mathtt{P}$C.$\mathsf{Q}\rightarrow(\mathsf{P}\rightarrow\mathsf{Q})$D.$\left(\mathsf{P}\rightarrow\mathsf{Q}\right)\rightarrow\left(\begin{matrix}{\left(\mathsf{P}\rightarrow\mathsf{R}\right)}\rightarrow\left(\mathsf{Q}\rightarrow\mathsf{R}\right)\end{matrix}\right)$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,"设${\mathcal{f}}:[0,1]\to[0,1]$。${\mathcal{f}}(x)={\frac{2x+1}{4}}$则$\mathcal{f}$是____A.双射;B.单射;C.满射;D.无法判断。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,"所有使命题公式$\neg P\wedge(Q\vee\neg R)$的真值为T的解释是$(\mathsf{P},\mathsf{Q},\mathsf{R})$____A.$(\mathsf{F},\mathsf{F},\mathsf{F})$, $(\mathsf{F},\mathsf{F},\mathsf{T})$,$(\mathsf{T},\mathsf{F},\mathsf{F})$;B.$(\mathsf{F},\mathsf{T},\mathsf{T})$,$(\mathsf{F},\mathsf{T},\mathsf{F})$,$(\mathsf{F},\mathsf{F},\mathsf{F})$;C.$(\mathsf{T},\mathsf{F},\mathsf{F})$,$(\mathsf{T},\mathsf{F},\mathsf{T})$,$(\mathsf{T},\mathsf{T},\mathsf{F})$);D.$(\mathsf{T},\mathsf{T},\mathsf{F})$,$(\mathsf{T},\mathsf{F},\mathsf{T})$,$(\mathsf{T},\mathsf{T},\mathsf{T})$.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,"设R={<a，b>，<a，c>，<b,c>,<a，a>}，则R满足的性质有____A.对称；B.传递；C.自反；D.以上都不满足。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,与基数$2^{\aleph_{0}}$相等的是____A.$\aleph2^{\aleph_{o}}$ ($\boldsymbol{\aleph}$为实数集$R$的基数）B.$2^{\aleph}$C.$\aleph_0\cdot\aleph_0$D.$\aleph_o2^{\aleph}$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,互不相同的n元真值函数有多少个？____A.$\text{2n}$B.$\mathcal{2}^{n}$C.$n^2$D.$2^{2^n}$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,对于一个只有4个不同元素的集合A来说，A上的不同的二元关系的总数为____。A.42B.24C.216D.取决于元素是否为数值,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,下列说法错误的是____A.简单图${G}(n\geq3)$存在${H}$回路的充要条件是其闭合图是完全图B.简单图${G}$的任意结点$\mathbf{v}_{\mathrm{i}}$，$\mathbf{v}_{\mathrm{j}}$之间恒有$d(\nu_{i})+d(\nu_{j})\geq n-1$，则${G}$存在${H}$道路C.完全图$K_{n}(n\geq3)$中存在${H}$回路D.若简单图${G}$的每个结点的度都大于等于$\frac{n}{2}$，则${G}$有${H}$回路,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,若A可化为与其等价的含2n个小项的主析取范式，则A为____A.矛盾式B.重言式C.可满足式D.不确定,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,设无向图G=＜V，E＞，其中V={V1，V2，V3，V4，V5}，E={(V1，V4)，(V4，V4)，(V1，V2)，(V2，V3)，(V3，V4)}，下列命题为真的是____。A.G是哈密尔顿图B.G是欧拉图C.G是二部图D.G是平面图,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,设p：他怕困难，q：他获得成功。命题“他只有不怕困难，才能获得成功”可符号化为____A.p→qB.q→pC.﹁p→qD.q→﹁p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,下列4个推理中，不正确的是____A.$A\Rightarrow(A\wedge B)$B.$(A \lor B) \wedge\neg A\Rightarrow B$C.(A\rightarrow B)\wedge A\Rightarrow BD.$(A\rightarrow B)\wedge\neg B\Rightarrow\neg A$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,"下列集合可数的是____A.$[1,2]$B.$\mathsf{N}_{2}$C.$\mathbb{R}^{*}$即正实数集合D.$\mathbb{Q}\times\mathbb{Q}$",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,理工科学：离散数学,极大平面图不满足____A.连通B.无割边C.每个域边界数3D.3d＜ 2m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
